report_id,date_time,police_beat,street_name,street_type,injured,killed,hit_run_lvl,full_name
170377,2017-01-11 14:25:00,511,26TH,ST,0,0,MISDEMEANOR,26TH ST
170363,2017-01-11 14:54:00,627,BROOKES,AVE,1,0,nan,BROOKES AVE
170354,2017-01-11 15:10:00,122,LAW,ST,1,0,nan,LAW ST
170365,2017-01-11 15:15:00,246,SCRIPPS POWAY,PARKWAY,1,0,nan,SCRIPPS POWAY PARKWAY
170356,2017-01-11 15:25:00,836,46TH,ST,0,0,nan,46TH ST
170353,2017-01-11 16:02:00,242,WESTMORE,RD,4,0,MISDEMEANOR,WESTMORE RD
170367,2017-01-11 17:00:00,242,MIRA MESA,BLVD,4,0,nan,MIRA MESA BLVD
170366,2017-01-11 17:55:00,234,BERNARDO CENTER,DR,1,0,nan,BERNARDO CENTER DR
170361,2017-01-11 18:21:00,313,COPLEY,DR,1,0,nan,COPLEY DR
170364,2017-01-11 18:54:00,242,MIRA MESA,BLVD,1,0,nan,MIRA MESA BLVD
170425,2017-01-11 20:23:00,622,MORENA,BLVD,1,0,nan,MORENA BLVD
171631,2017-01-11 21:00:00,622,GOSHEN,ST,0,0,MISDEMEANOR,GOSHEN ST
170599,2017-01-11 21:07:00,723,PICCARD,AVE,1,0,nan,PICCARD AVE
170359,2017-01-11 23:03:00,115,LA JOLLA VILLAGE,DR,1,0,nan,LA JOLLA VILLAGE DR
170340,2017-01-11 23:13:00,122,EMERALD,ST,0,0,MISDEMEANOR,EMERALD ST
170347,2017-01-11 23:34:00,111,GENESEE,AVE,0,0,MISDEMEANOR,GENESEE AVE
170463,2017-01-12 01:00:00,234,LUNADA,PL,0,0,MISDEMEANOR,LUNADA PL
180665,2017-01-12 08:07:00,326,COLLEGE,AVE,1,0,nan,COLLEGE AVE
170484,2017-01-12 08:21:00,432,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
170889,2017-01-12 10:28:00,242,WESTVIEW,PARKWAY,0,0,MISDEMEANOR,WESTVIEW PARKWAY
170890,2017-01-12 10:29:00,242,WESTVIEW,PARKWAY,0,0,MISDEMEANOR,WESTVIEW PARKWAY
170619,2017-01-12 11:55:00,512,NATIONAL,AVE,0,0,nan,NATIONAL AVE
170477,2017-01-12 14:08:00,123,WEST MISSION BAY,DR,1,0,nan,WEST MISSION BAY DR
170406,2017-01-12 14:08:00,123,WEST MISSION BAY,DR,0,0,MISDEMEANOR,WEST MISSION BAY DR
170447,2017-01-12 14:15:00,521,16TH,ST,0,0,MISDEMEANOR,16TH ST
170378,2017-01-12 14:44:00,315,CAM DEL RIO,,0,0,MISDEMEANOR,CAM DEL RIO 
170380,2017-01-12 14:50:00,313,VIEWRIDGE,AVE,1,0,MISDEMEANOR,VIEWRIDGE AVE
170414,2017-01-12 16:00:00,115,JUDICIAL,DR,0,0,MISDEMEANOR,JUDICIAL DR
170389,2017-01-12 16:00:00,114,DUBOIS,DR,0,0,MISDEMEANOR,DUBOIS DR
170445,2017-01-12 17:07:00,813,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
171110,2017-01-12 17:40:00,836,REDWOOD,ST,0,0,MISDEMEANOR,REDWOOD ST
170381,2017-01-12 17:55:00,824,MONROE,AVE,0,0,MISDEMEANOR,MONROE AVE
170474,2017-01-12 18:50:00,723,PALM,AVE,5,0,nan,PALM AVE
170510,2017-01-12 18:55:00,121,MISSION,BLVD,0,0,nan,MISSION BLVD
170526,2017-01-12 19:00:00,524,09TH,AVE,0,0,MISDEMEANOR,09TH AVE
170382,2017-01-12 23:15:00,835,PEPPER,DR,0,0,MISDEMEANOR,PEPPER DR
170429,2017-01-12 23:33:00,624,NORMAL,ST,0,0,nan,NORMAL ST
170376,2017-01-13 00:30:00,313,KEARNY MESA,RD,0,0,MISDEMEANOR,KEARNY MESA RD
170443,2017-01-13 01:05:00,122,INGRAHAM,ST,0,0,nan,INGRAHAM ST
170412,2017-01-13 01:50:00,611,CHANNEL,WAY,1,0,MISDEMEANOR,CHANNEL WAY
170465,2017-01-13 06:00:00,242,CAM RUIZ,,0,0,MISDEMEANOR,CAM RUIZ 
171236,2017-01-13 06:26:00,524,B,ST,1,0,nan,B ST
170499,2017-01-13 07:14:00,515,25TH,ST,2,0,nan,25TH ST
170603,2017-01-13 08:50:00,524,10TH,AVE,1,0,nan,10TH AVE
170395,2017-01-13 09:44:00,614,SUNSET CLIFFS,BLVD,0,0,MISDEMEANOR,SUNSET CLIFFS BLVD
170407,2017-01-13 13:55:00,611,SPORTS ARENA,BLVD,0,0,MISDEMEANOR,SPORTS ARENA BLVD
170427,2017-01-13 15:20:00,623,FASHION VALLEY,RD,1,0,nan,FASHION VALLEY RD
170419,2017-01-13 15:39:00,122,OLIVER,AVE,1,0,nan,OLIVER AVE
170557,2017-01-13 15:55:00,115,REGENTS,RD,0,0,MISDEMEANOR,REGENTS RD
170659,2017-01-13 16:00:00,122,BAYARD,ST,2,0,nan,BAYARD ST
180656,2017-01-13 17:00:00,517,33RD,ST,0,0,MISDEMEANOR,33RD ST
170462,2017-01-13 17:37:00,529,LAUREL,ST,1,0,MISDEMEANOR,LAUREL ST
170479,2017-01-13 17:41:00,713,NIELS BOHR,CT,0,0,nan,NIELS BOHR CT
170494,2017-01-13 17:44:00,521,01ST,AVE,2,0,nan,01ST AVE
170401,2017-01-13 17:50:00,311,MURRAY RIDGE,RD,0,0,MISDEMEANOR,MURRAY RIDGE RD
170732,2017-01-13 18:06:00,451,EUCLID,AVE,1,0,nan,EUCLID AVE
170428,2017-01-13 18:23:00,627,WASHINGTON,ST,1,0,nan,WASHINGTON ST
170512,2017-01-13 19:40:00,811,ADAMS,AVE,0,0,MISDEMEANOR,ADAMS AVE
170472,2017-01-13 20:22:00,115,LA JOLLA VILLAGE,DR,1,0,nan,LA JOLLA VILLAGE DR
170533,2017-01-13 20:40:00,625,MOORE,ST,1,0,nan,MOORE ST
170420,2017-01-13 20:40:00,122,GRAND,AVE,1,0,nan,GRAND AVE
170451,2017-01-13 21:45:00,823,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
170452,2017-01-13 21:45:00,823,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
170404,2017-01-13 22:12:00,124,GILMAN,DR,0,0,MISDEMEANOR,GILMAN DR
170399,2017-01-13 23:00:00,627,ROBINSON,AVE,0,0,MISDEMEANOR,ROBINSON AVE
170592,2017-01-13 23:20:00,521,16TH,ST,0,0,MISDEMEANOR,16TH ST
171188,2017-01-14 00:01:00,121,MISSION,BLVD,0,0,MISDEMEANOR,MISSION BLVD
171176,2017-01-14 00:01:00,623,FRIARS,RD,0,0,MISDEMEANOR,FRIARS RD
170461,2017-01-14 00:02:00,512,25TH,ST,0,0,MISDEMEANOR,25TH ST
170410,2017-01-14 00:55:00,813,NORTH PARK,WAY,0,0,MISDEMEANOR,NORTH PARK WAY
170464,2017-01-14 00:56:00,232,TED WILLIAMS,PARKWAY,0,0,MISDEMEANOR,TED WILLIAMS PARKWAY
171384,2017-01-14 03:00:00,523,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
170435,2017-01-14 07:57:00,431,FEDERAL,BLVD,2,0,nan,FEDERAL BLVD
170431,2017-01-14 08:30:00,312,AERO,DR,1,0,nan,AERO DR
170801,2017-01-14 08:40:00,723,DEL SOL,BLVD,1,0,nan,DEL SOL BLVD
170528,2017-01-14 09:06:00,833,FAIRMOUNT,AVE,0,0,FELONY,FAIRMOUNT AVE
170621,2017-01-14 09:52:00,441,43RD,ST,1,0,nan,43RD ST
170481,2017-01-14 09:53:00,437,SKYLINE,DR,1,0,nan,SKYLINE DR
170490,2017-01-14 10:34:00,826,EL CAJON,BLVD,3,0,nan,EL CAJON BLVD
170522,2017-01-14 10:50:00,124,SILVERADO,ST,0,0,MISDEMEANOR,SILVERADO ST
170489,2017-01-14 11:35:00,831,EL CAJON,BLVD,2,0,nan,EL CAJON BLVD
170498,2017-01-14 12:00:00,517,BROADWAY,,1,0,nan,BROADWAY 
170693,2017-01-14 12:51:00,826,TROJAN,AVE,1,0,nan,TROJAN AVE
170417,2017-01-14 13:22:00,934,EL CAMINO REAL,,2,0,nan,EL CAMINO REAL 
170460,2017-01-14 16:30:00,515,ISLAND,AVE,0,0,MISDEMEANOR,ISLAND AVE
170422,2017-01-14 17:00:00,116,KNOXVILLE,ST,1,0,nan,KNOXVILLE ST
170497,2017-01-14 17:50:00,524,BROADWAY,,1,0,nan,BROADWAY 
170456,2017-01-14 17:58:00,828,AUBURN,DR,0,0,MISDEMEANOR,AUBURN DR
170450,2017-01-14 18:14:00,437,PARADISE VALLEY,RD,0,0,MISDEMEANOR,PARADISE VALLEY RD
170390,2017-01-14 18:40:00,124,WEST MUIRLANDS,DR,0,0,MISDEMEANOR,WEST MUIRLANDS DR
170432,2017-01-14 19:06:00,321,FRIARS,RD,2,0,nan,FRIARS RD
170388,2017-01-14 20:30:00,122,BAYARD,ST,0,0,MISDEMEANOR,BAYARD ST
170441,2017-01-14 21:27:00,311,MURRAY RIDGE,RD,0,0,nan,MURRAY RIDGE RD
170548,2017-01-14 21:45:00,622,LINDA VISTA,RD,0,0,nan,LINDA VISTA RD
170454,2017-01-14 21:53:00,827,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
170600,2017-01-14 22:26:00,528,HAWTHORN,ST,1,0,nan,HAWTHORN ST
170576,2017-01-14 22:45:00,531,06TH,AVE,0,0,MISDEMEANOR,06TH AVE
170411,2017-01-14 23:00:00,447,HOME,AVE,1,0,MISDEMEANOR,HOME AVE
170398,2017-01-14 23:35:00,614,NIMITZ,BLVD,0,0,MISDEMEANOR,NIMITZ BLVD
173432,2017-01-14 23:38:00,122,CROWN POINT,DR,0,0,MISDEMEANOR,CROWN POINT DR
173456,2017-01-14 23:38:00,122,CROWN POINT,DR,0,0,MISDEMEANOR,CROWN POINT DR
170467,2017-01-15 00:01:00,324,BARKER,WAY,0,0,MISDEMEANOR,BARKER WAY
170393,2017-01-15 00:01:00,616,SHELTER ISLAND,DR,0,0,MISDEMEANOR,SHELTER ISLAND DR
170488,2017-01-15 02:29:00,827,AUBURN,DR,0,0,nan,AUBURN DR
170546,2017-01-15 03:30:00,524,E,ST,0,0,nan,E ST
170418,2017-01-15 04:15:00,112,MT ARIANE,DR,1,0,nan,MT ARIANE DR
170433,2017-01-15 10:07:00,313,COMPLEX,ST,0,0,nan,COMPLEX ST
170487,2017-01-15 10:28:00,821,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
170430,2017-01-15 10:43:00,611,ROSECRANS,ST,1,0,nan,ROSECRANS ST
170482,2017-01-15 12:54:00,446,IMPERIAL,AVE,4,0,nan,IMPERIAL AVE
170468,2017-01-15 14:00:00,122,GARNET,AVE,0,0,MISDEMEANOR,GARNET AVE
170609,2017-01-15 14:00:00,438,REO,DR,1,0,nan,REO DR
170392,2017-01-15 17:24:00,111,MARLESTA,DR,0,0,MISDEMEANOR,MARLESTA DR
170423,2017-01-15 18:00:00,111,GENESEE,AVE,1,0,nan,GENESEE AVE
170413,2017-01-15 20:20:00,624,PARK,BLVD,0,0,MISDEMEANOR,PARK BLVD
170400,2017-01-15 20:20:00,624,PARK,BLVD,0,0,MISDEMEANOR,PARK BLVD
170645,2017-01-15 20:25:00,624,HOWARD,AVE,0,0,MISDEMEANOR,HOWARD AVE
170502,2017-01-15 20:51:00,122,INGRAHAM,ST,0,0,nan,INGRAHAM ST
170440,2017-01-15 23:26:00,311,ABBOTSHILL,RD,0,0,nan,ABBOTSHILL RD
170581,2017-01-16 00:01:00,528,HAWTHORN,ST,0,0,MISDEMEANOR,HAWTHORN ST
171935,2017-01-16 00:01:00,725,CAMBERLEY,CT,0,0,MISDEMEANOR,CAMBERLEY CT
170421,2017-01-16 02:14:00,122,EVERTS,ST,1,0,nan,EVERTS ST
170476,2017-01-16 02:25:00,626,KEATING,ST,0,0,nan,KEATING ST
170740,2017-01-16 05:00:00,614,SANTA MONICA,AVE,0,0,MISDEMEANOR,SANTA MONICA AVE
170620,2017-01-16 05:23:00,521,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
170496,2017-01-16 08:48:00,531,06TH,AVE,1,0,nan,06TH AVE
170402,2017-01-16 09:40:00,451,COLLURA,ST,0,0,MISDEMEANOR,COLLURA ST
170453,2017-01-16 11:51:00,813,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
170434,2017-01-16 14:00:00,232,RANCHO CARMEL,DR,0,0,nan,RANCHO CARMEL DR
170416,2017-01-16 14:14:00,933,NOB,AVE,1,0,nan,NOB AVE
170471,2017-01-16 14:40:00,521,16TH,ST,0,0,MISDEMEANOR,16TH ST
170442,2017-01-16 15:45:00,115,GOVERNOR,DR,0,0,nan,GOVERNOR DR
170403,2017-01-16 16:10:00,326,MADISON,AVE,0,0,MISDEMEANOR,MADISON AVE
170547,2017-01-16 16:44:00,627,UNIVERSITY,AVE,0,0,nan,UNIVERSITY AVE
171003,2017-01-16 18:47:00,124,GIRARD,AVE,0,0,nan,GIRARD AVE
170871,2017-01-16 18:50:00,821,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
170495,2017-01-16 20:00:00,511,LOGAN,AVE,1,0,nan,LOGAN AVE
171208,2017-01-16 20:41:00,627,03RD,AVE,0,0,MISDEMEANOR,03RD AVE
170503,2017-01-16 21:07:00,111,CLAIREMONT MESA,BLVD,1,0,nan,CLAIREMONT MESA BLVD
170391,2017-01-16 21:15:00,124,TORREY PINES,RD,0,0,MISDEMEANOR,TORREY PINES RD
170473,2017-01-16 22:33:00,713,MICHAEL FARADAY,DR,1,0,nan,MICHAEL FARADAY DR
170486,2017-01-16 23:20:00,832,ORANGE,AVE,0,0,nan,ORANGE AVE
170520,2017-01-17 00:01:00,124,VILLA LA JOLLA,DR,0,0,MISDEMEANOR,VILLA LA JOLLA DR
170485,2017-01-17 00:49:00,834,UNIVERSITY,AVE,0,0,nan,UNIVERSITY AVE
170449,2017-01-17 00:54:00,441,LOGAN,AVE,0,0,MISDEMEANOR,LOGAN AVE
170466,2017-01-17 03:11:00,233,BAVARIAN,WAY,0,0,MISDEMEANOR,BAVARIAN WAY
170723,2017-01-17 07:15:00,242,HILLERY,DR,0,0,nan,HILLERY DR
170444,2017-01-17 07:45:00,242,PHANTOM,LN,0,0,MISDEMEANOR,PHANTOM LN
170819,2017-01-17 07:50:00,232,OF SCIENCE,,1,0,nan,OF SCIENCE 
170509,2017-01-17 07:52:00,312,CLAIREMONT MESA,BLVD,1,0,nan,CLAIREMONT MESA BLVD
170530,2017-01-17 08:00:00,511,HARBOR,DR,1,0,nan,HARBOR DR
170505,2017-01-17 09:10:00,111,GENESEE,AVE,1,0,nan,GENESEE AVE
170718,2017-01-17 09:10:00,627,WASHINGTON,ST,1,0,nan,WASHINGTON ST
170559,2017-01-17 10:00:00,712,WILLOW,RD,0,0,MISDEMEANOR,WILLOW RD
170515,2017-01-17 11:00:00,627,UNKNOWN,,0,0,MISDEMEANOR,UNKNOWN 
19200059,2017-01-17 11:20:00,521,G,ST,2,0,nan,G ST
170504,2017-01-17 12:00:00,122,GARNET,AVE,2,0,nan,GARNET AVE
170594,2017-01-17 13:00:00,813,ILLINOIS,ST,0,0,MISDEMEANOR,ILLINOIS ST
170646,2017-01-17 13:00:00,531,BOB WILSON,DR,0,0,nan,BOB WILSON DR
170561,2017-01-17 13:16:00,827,CHOLLAS,PARKWAY,0,0,MISDEMEANOR,CHOLLAS PARKWAY
170478,2017-01-17 13:53:00,321,MISSION GORGE,RD,2,0,nan,MISSION GORGE RD
170501,2017-01-17 15:17:00,122,LORING,ST,3,0,nan,LORING ST
170470,2017-01-17 15:19:00,315,FENTON,PARKWAY,0,0,MISDEMEANOR,FENTON PARKWAY
170531,2017-01-17 15:29:00,527,LAUREL,ST,1,0,nan,LAUREL ST
170705,2017-01-17 16:37:00,232,CARMEL RIDGE,RD,0,0,MISDEMEANOR,CARMEL RIDGE RD
170507,2017-01-17 16:38:00,611,MOORE,ST,1,0,nan,MOORE ST
170514,2017-01-17 17:40:00,515,25TH,ST,0,0,MISDEMEANOR,25TH ST
170513,2017-01-17 17:40:00,512,25TH,ST,0,0,MISDEMEANOR,25TH ST
170521,2017-01-17 19:10:00,111,BALBOA,AVE,0,0,MISDEMEANOR,BALBOA AVE
170958,2017-01-17 19:20:00,111,GENESEE,AVE,1,0,nan,GENESEE AVE
170562,2017-01-17 19:30:00,523,MARKET,ST,0,0,MISDEMEANOR,MARKET ST
170532,2017-01-17 19:47:00,512,OCEAN VIEW,BLVD,0,0,nan,OCEAN VIEW BLVD
170534,2017-01-17 21:25:00,243,BLACK MTN,RD,1,0,nan,BLACK MTN RD
170739,2017-01-17 23:00:00,524,06TH,AVE,1,0,MISDEMEANOR,06TH AVE
170791,2017-01-17 23:35:00,528,KETTNER,BLVD,1,0,MISDEMEANOR,KETTNER BLVD
170549,2017-01-18 03:32:00,122,GARNET,AVE,0,0,nan,GARNET AVE
170550,2017-01-18 07:00:00,511,SAMPSON,ST,1,0,MISDEMEANOR,SAMPSON ST
170874,2017-01-18 07:04:00,436,RITCHEY,ST,5,0,nan,RITCHEY ST
170539,2017-01-18 07:11:00,114,GENESEE,AVE,1,0,nan,GENESEE AVE
170553,2017-01-18 07:21:00,325,NAVAJO,RD,2,0,nan,NAVAJO RD
170538,2017-01-18 07:34:00,243,CAM RUIZ,,1,0,nan,CAM RUIZ 
170540,2017-01-18 07:35:00,111,CHANDLER,DR,1,0,nan,CHANDLER DR
170567,2017-01-18 07:39:00,445,HILLTOP,DR,1,0,nan,HILLTOP DR
171436,2017-01-18 08:06:00,438,CAMERON,CT,0,0,MISDEMEANOR,CAMERON CT
170535,2017-01-18 08:08:00,512,30TH,ST,3,0,nan,30TH ST
171253,2017-01-18 09:40:00,433,FEDERAL,BLVD,1,0,nan,FEDERAL BLVD
170537,2017-01-18 10:31:00,242,BLACK MTN,RD,0,0,nan,BLACK MTN RD
170753,2017-01-18 11:09:00,124,SOLEDAD MTN,RD,1,0,nan,SOLEDAD MTN RD
170536,2017-01-18 11:16:00,234,BERNARDO CENTER,DR,2,0,nan,BERNARDO CENTER DR
170554,2017-01-18 11:26:00,821,MOHAWK,ST,0,0,MISDEMEANOR,MOHAWK ST
171155,2017-01-18 12:03:00,313,CLAIREMONT MESA,BLVD,0,0,nan,CLAIREMONT MESA BLVD
170560,2017-01-18 12:30:00,841,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
170701,2017-01-18 12:42:00,437,PARADISE VALLEY,RD,1,0,nan,PARADISE VALLEY RD
170624,2017-01-18 13:15:00,518,JUNIPER,ST,0,0,nan,JUNIPER ST
171187,2017-01-18 15:15:00,321,VANDEVER,AVE,0,0,MISDEMEANOR,VANDEVER AVE
170730,2017-01-18 15:58:00,934,EL CAMINO REAL,,1,0,nan,EL CAMINO REAL 
170709,2017-01-18 16:20:00,823,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
170683,2017-01-18 16:49:00,124,MUIRLANDS,DR,0,0,MISDEMEANOR,MUIRLANDS DR
170525,2017-01-18 17:07:00,112,MT ACADIA,BLVD,0,0,MISDEMEANOR,MT ACADIA BLVD
170518,2017-01-18 17:20:00,234,PASEO LUCIDO,,0,0,MISDEMEANOR,PASEO LUCIDO 
170556,2017-01-18 17:20:00,315,I-8 EB,,2,0,MISDEMEANOR,I-8 EB 
170555,2017-01-18 17:27:00,813,TEXAS,ST,0,0,MISDEMEANOR,TEXAS ST
170517,2017-01-18 17:30:00,441,43RD,ST,0,0,MISDEMEANOR,43RD ST
171179,2017-01-18 17:52:00,825,KENSINGTON,DR,0,0,MISDEMEANOR,KENSINGTON DR
170565,2017-01-18 17:58:00,813,VILLA,TER,0,0,nan,VILLA TER
171528,2017-01-18 17:58:00,233,PARK VILLAGE,RD,0,0,nan,PARK VILLAGE RD
170840,2017-01-18 18:15:00,452,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
170524,2017-01-18 19:30:00,122,BAYARD,ST,0,0,MISDEMEANOR,BAYARD ST
170568,2017-01-18 20:25:00,521,E,ST,1,0,nan,E ST
170610,2017-01-18 21:01:00,446,47TH,ST,1,0,nan,47TH ST
170595,2017-01-18 21:29:00,813,30TH,ST,0,0,MISDEMEANOR,30TH ST
170519,2017-01-18 22:55:00,241,SEMILLON,BLVD,0,0,MISDEMEANOR,SEMILLON BLVD
171189,2017-01-19 00:01:00,313,CHESAPEAKE,DR,0,0,MISDEMEANOR,CHESAPEAKE DR
170552,2017-01-19 05:15:00,233,TED WILLIAMS,PARKWAY,1,0,nan,TED WILLIAMS PARKWAY
170551,2017-01-19 06:24:00,616,ROSECRANS,ST,0,0,MISDEMEANOR,ROSECRANS ST
170607,2017-01-19 06:31:00,314,BIRMINGHAM,WAY,1,0,nan,BIRMINGHAM WAY
170792,2017-01-19 07:16:00,438,ALBEMARLE,ST,0,1,FELONY,ALBEMARLE ST
170713,2017-01-19 07:25:00,325,WANDERMERE,DR,2,0,MISDEMEANOR,WANDERMERE DR
170618,2017-01-19 08:12:00,445,HILLTOP,DR,1,0,nan,HILLTOP DR
170564,2017-01-19 08:20:00,322,ZION,AVE,1,0,nan,ZION AVE
170625,2017-01-19 08:24:00,811,FELTON,ST,0,0,nan,FELTON ST
170585,2017-01-19 09:10:00,444,41ST,ST,0,0,MISDEMEANOR,41ST ST
170899,2017-01-19 11:30:00,611,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
170657,2017-01-19 12:24:00,122,MISSION BAY,DR,1,0,nan,MISSION BAY DR
171180,2017-01-19 13:00:00,114,CLAIREMONT MESA,BLVD,0,0,MISDEMEANOR,CLAIREMONT MESA BLVD
170590,2017-01-19 15:30:00,936,TORREY MEADOWS,DR,0,0,MISDEMEANOR,TORREY MEADOWS DR
170634,2017-01-19 15:40:00,232,CARMEL MTN,RD,0,0,MISDEMEANOR,CARMEL MTN RD
170982,2017-01-19 16:30:00,325,MARGERUM,AVE,0,0,MISDEMEANOR,MARGERUM AVE
170685,2017-01-19 17:05:00,122,HORNBLEND,ST,0,0,MISDEMEANOR,HORNBLEND ST
170687,2017-01-19 18:20:00,111,BEAGLE,ST,0,0,MISDEMEANOR,BEAGLE ST
170635,2017-01-19 18:30:00,243,MIRAMAR,RD,0,0,MISDEMEANOR,MIRAMAR RD
170689,2017-01-19 18:44:00,441,OCEAN VIEW,BLVD,1,0,MISDEMEANOR,OCEAN VIEW BLVD
170636,2017-01-19 18:45:00,233,BLACK MTN,RD,0,0,MISDEMEANOR,BLACK MTN RD
170591,2017-01-19 18:45:00,243,MIRAMAR,RD,0,0,MISDEMEANOR,MIRAMAR RD
170566,2017-01-19 20:40:00,122,JEWELL,ST,1,0,nan,JEWELL ST
170577,2017-01-19 21:00:00,526,07TH,AVE,0,0,MISDEMEANOR,07TH AVE
170563,2017-01-19 23:05:00,613,WEST POINT LOMA,BLVD,0,0,nan,WEST POINT LOMA BLVD
171190,2017-01-20 00:01:00,517,E,ST,0,0,MISDEMEANOR,E ST
170743,2017-01-20 00:01:00,115,TOWNE CENTRE,DR,0,0,MISDEMEANOR,TOWNE CENTRE DR
170584,2017-01-20 00:30:00,441,43RD,ST,0,0,MISDEMEANOR,43RD ST
170766,2017-01-20 01:31:00,321,MISSION GORGE,RD,1,0,nan,MISSION GORGE RD
170558,2017-01-20 02:33:00,122,INGRAHAM,ST,0,0,MISDEMEANOR,INGRAHAM ST
170684,2017-01-20 02:40:00,441,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
170593,2017-01-20 02:45:00,836,FAIRMOUNT,AVE,0,0,MISDEMEANOR,FAIRMOUNT AVE
170658,2017-01-20 05:16:00,111,MT ABERNATHY,AVE,1,0,nan,MT ABERNATHY AVE
170935,2017-01-20 07:35:00,451,54TH,ST,0,0,MISDEMEANOR,54TH ST
171177,2017-01-20 07:50:00,937,CARMEL VALLEY,RD,0,0,MISDEMEANOR,CARMEL VALLEY RD
170611,2017-01-20 08:10:00,451,PIROTTE,DR,1,0,nan,PIROTTE DR
170601,2017-01-20 09:20:00,514,21ST,ST,2,0,nan,21ST ST
170648,2017-01-20 10:08:00,234,AVNDA VENUSTO,,0,0,nan,AVNDA VENUSTO 
170674,2017-01-20 10:30:00,321,SANTO,RD,0,0,MISDEMEANOR,SANTO RD
170786,2017-01-20 11:55:00,611,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
170694,2017-01-20 12:29:00,313,BALBOA,AVE,0,0,nan,BALBOA AVE
170598,2017-01-20 12:55:00,822,54TH,ST,0,0,MISDEMEANOR,54TH ST
170653,2017-01-20 14:10:00,124,HIDDEN VALLEY,RD,1,0,nan,HIDDEN VALLEY RD
170737,2017-01-20 14:10:00,515,28TH,ST,0,0,MISDEMEANOR,28TH ST
171173,2017-01-20 14:10:00,114,LEHRER,DR,0,0,MISDEMEANOR,LEHRER DR
170612,2017-01-20 14:22:00,441,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
170906,2017-01-20 15:00:00,934,CARMEL COUNTRY,RD,0,0,MISDEMEANOR,CARMEL COUNTRY RD
170637,2017-01-20 15:00:00,111,ATLAST,ST,0,0,MISDEMEANOR,ATLAST ST
170602,2017-01-20 15:25:00,522,MARKET,ST,1,0,nan,MARKET ST
170934,2017-01-20 16:00:00,821,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
170880,2017-01-20 16:10:00,111,GENESEE,AVE,2,0,nan,GENESEE AVE
170665,2017-01-20 16:42:00,614,SUNSET CLIFFS,BLVD,0,0,nan,SUNSET CLIFFS BLVD
170664,2017-01-20 17:27:00,622,LINDA VISTA,RD,1,0,nan,LINDA VISTA RD
170651,2017-01-20 17:29:00,115,MIRAMAR,RD,1,0,nan,MIRAMAR RD
170677,2017-01-20 17:30:00,835,POPLAR,ST,0,0,MISDEMEANOR,POPLAR ST
170587,2017-01-20 17:30:00,441,PARDEE,ST,0,0,MISDEMEANOR,PARDEE ST
170698,2017-01-20 17:52:00,115,GENESEE,AVE,1,0,nan,GENESEE AVE
170579,2017-01-20 18:18:00,526,CEDAR,ST,0,0,MISDEMEANOR,CEDAR ST
170617,2017-01-20 18:24:00,811,ADAMS,AVE,1,0,nan,ADAMS AVE
170580,2017-01-20 18:28:00,315,FRIARS,RD,0,0,MISDEMEANOR,FRIARS RD
170632,2017-01-20 18:30:00,234,AVENIDA VILLAHA,,0,0,MISDEMEANOR,AVENIDA VILLAHA 
170622,2017-01-20 20:31:00,627,PENNSYLVANIA,AVE,0,0,nan,PENNSYLVANIA AVE
171162,2017-01-20 21:02:00,321,AMBROSIA,DR,0,0,nan,AMBROSIA DR
171558,2017-01-20 21:02:00,321,AMBROSIA,DR,0,0,nan,AMBROSIA DR
170656,2017-01-20 21:55:00,114,MARTHA,ST,0,0,nan,MARTHA ST
170710,2017-01-20 22:42:00,441,MESSINA,DR,0,0,MISDEMEANOR,MESSINA DR
170644,2017-01-21 00:01:00,618,LADERA,ST,0,0,MISDEMEANOR,LADERA ST
170744,2017-01-21 00:01:00,124,VILLA LA JOLLA,DR,0,0,MISDEMEANOR,VILLA LA JOLLA DR
170588,2017-01-21 00:01:00,621,EASTMAN,ST,0,0,MISDEMEANOR,EASTMAN ST
170758,2017-01-21 00:21:00,512,GREGORY,ST,0,0,nan,GREGORY ST
171137,2017-01-21 01:09:00,526,ASH,ST,2,0,nan,ASH ST
170608,2017-01-21 01:10:00,324,MAST,BLVD,1,0,nan,MAST BLVD
170695,2017-01-21 01:10:00,509,MAST,BLVD,1,0,nan,MAST BLVD
